Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,JPM,XOM,JNJ,VFIAX,VTSAX,VBTLX,VIMAX,VSMAX,VGSLX,VTIAX,GLD,SLV,USO,TLT,BND,BTC-USD,ETH-USD
2020-03-04,73.1498031616211,162.006591796875,7.084970951080322,98.79149627685547,68.51374053955078,190.26687622070312,49.96666717529297,101.24739074707031,39.97797775268555,121.31489562988281,264.3728942871094,70.56267547607422,9.559188842773438,192.3063201904297,67.4079818725586,105.58119201660156,23.120256423950195,154.16000366210938,16.09000015258789,78.87999725341797,128.81124877929688,72.31757354736328,8755.24609375,224.51797485351562
2020-03-05,70.77706909179688,157.94094848632812,6.805566787719727,96.20149993896484,65.19913482666016,183.7281951904297,48.30266571044922,96.28009796142578,38.21625518798828,120.07200622558594,255.4595489501953,68.19688415527344,9.609148025512695,186.1339569091797,65.04007720947266,103.17318725585938,22.66250991821289,157.49000549316406,16.299999237060547,76.87999725341797,132.0175323486328,72.59178924560547,9078.7626953125,229.2681884765625
2020-03-06,69.83715057373047,153.4763946533203,6.625024318695068,95.05449676513672,64.25592041015625,179.679931640625,46.89866638183594,91.30430603027344,36.37065887451172,120.08891296386719,251.11692810058594,66.98200988769531,9.684087753295898,181.72515869140625,63.69611358642578,101.4836196899414,22.246379852294922,157.5500030517578,16.18000030517578,69.83999633789062,138.88829040527344,73.09037780761719,9122.5458984375,243.52529907226562
2020-03-07,,,,,,,,,,,,,,,,,,,,,,,8909.9541015625,237.85308837890625
2020-03-08,,,,,,,,,,,,,,,,,,,,,,,8108.1162109375,200.68905639648438
2020-03-09,64.31356048583984,143.074951171875,6.112035751342773,90.03050231933594,60.29119873046875,168.18019104003906,40.53333282470703,78.93665313720703,31.924423217773438,115.36247253417969,231.9847412109375,61.729759216308594,9.675760269165039,165.8231658935547,57.82967758178711,93.56195831298828,20.51527214050293,157.80999755859375,15.880000114440918,52.15999984741211,142.65252685546875,72.93251037597656,7923.64453125,201.986328125
2020-03-10,68.94552612304688,152.85899353027344,6.501507759094238,94.59100341796875,63.23585510253906,176.8025665283203,43.02199935913086,85.06977844238281,33.10652542114258,119.75917053222656,243.43780517578125,64.64360809326172,9.550862312316895,173.29290771484375,59.9759407043457,97.60948181152344,21.139469146728516,154.47999572753906,15.729999542236328,57.91999816894531,135.34046936035156,71.95196533203125,7909.7294921875,200.76724243164062
2020-03-11,66.55103302001953,145.93418884277344,6.137685298919678,91.04299926757812,60.04869842529297,168.91445922851562,42.28200149536133,81.06551361083984,32.01593780517578,111.43927001953125,231.5723876953125,61.35526657104492,9.492568969726562,163.82330322265625,56.12368392944336,91.54219055175781,20.2739200592041,153.92999267578125,15.630000114440918,55.52000045776367,130.36024475097656,70.58921813964844,7911.43017578125,194.8685302734375
2020-03-12,59.978797912597656,132.09397888183594,5.386629104614258,83.83049774169922,55.12191390991211,153.2672576904297,37.369998931884766,74.38326263427734,28.355228424072266,106.03640747070312,209.59164428710938,55.436222076416016,9.40097713470459,147.8975372314453,50.18019104003906,82.47702026367188,18.17661476135254,147.7899932861328,14.619999885559082,52.31999969482422,131.16799926757812,66.7502212524414,4970.7880859375,112.34712219238281
2020-03-13,67.16476440429688,150.8737030029297,5.9974846839904785,89.25,60.21581268310547,168.95413208007812,36.44133377075195,87.78155517578125,29.072111129760742,113.54459381103516,229.1260528564453,60.414432525634766,9.3510160446167,158.4264678955078,54.08749008178711,89.7291488647461,19.158679962158203,143.27999877929688,13.6899995803833,55.68000030517578,128.2032012939453,69.567138671875,5563.70703125,133.20181274414062
2020-03-14,,,,,,,,,,,,,,,,,,,,,,,5200.3662109375,123.30602264404297
2020-03-15,,,,,,,,,,,,,,,,,,,,,,,5392.31494140625,125.21430206298828
2020-03-16,58.52421951293945,128.63636779785156,4.8908233642578125,84.4574966430664,53.21022033691406,144.8731231689453,29.67133331298828,74.64515686035156,26.303709030151367,107.49068450927734,201.68438720703125,52.98822021484375,9.434285163879395,138.33665466308594,46.48387908935547,73.62657165527344,17.194543838500977,141.63999938964844,12.0,48.400001525878906,136.50637817382812,70.29834747314453,5014.47998046875,110.60587310791016
2020-03-17,61.0975341796875,139.22779846191406,5.4105353355407715,90.39199829101562,55.44475173950195,148.2565460205078,28.68000030517578,79.20697021484375,28.07305145263672,115.48928833007812,213.74224853515625,56.0482177734375,9.276079177856445,146.20819091796875,48.80440139770508,78.07167053222656,17.843708038330078,143.55999755859375,11.880000114440918,45.68000030517578,127.40371704101562,68.8442153930664,5225.62939453125,113.9427490234375
2020-03-18,59.601863861083984,133.36691284179688,5.050696849822998,91.5,54.112274169921875,145.8157196044922,24.08133316040039,70.86897277832031,25.258880615234375,114.11111450195312,202.67396545410156,52.76900100708008,9.126190185546875,135.2044677734375,44.10831832885742,70.51738739013672,16.81170654296875,140.6999969482422,11.210000038146973,37.68000030517578,120.21660614013672,67.18231964111328,5238.4384765625,114.84226989746094
2020-03-19,59.145179748535156,135.56118774414062,5.303455829620361,94.04650115966797,55.127864837646484,151.93765258789062,28.50933265686035,72.06011962890625,26.257953643798828,107.42304229736328,203.635986328125,53.41753005981445,9.051254272460938,137.31385803222656,46.327945709228516,70.97065734863281,16.869958877563477,138.0399932861328,11.319999694824219,42.959999084472656,123.48954010009766,67.1407699584961,6191.19287109375,136.59385681152344
2020-03-20,55.39031982421875,130.4696807861328,5.123661041259766,92.30449676513672,52.97268295288086,148.5641632080078,28.50200080871582,70.53949737548828,24.969079971313477,101.36913299560547,194.84002685546875,51.18876266479492,9.176154136657715,131.11346435546875,44.52105712890625,67.7501220703125,16.89082908630371,140.11000061035156,11.619999885559082,39.52000045776367,132.77540588378906,68.2791519165039,6198.7783203125,132.73716735839844
2020-03-21,,,,,,,,,,,,,,,,,,,,,,,6185.06640625,132.81871032714844
2020-03-22,,,,,,,,,,,,,,,,,,,,,,,5830.2548828125,123.32115173339844
2020-03-23,54.213600158691406,129.1682891845703,5.296482563018799,95.1415023803711,52.274452209472656,146.94686889648438,28.952667236328125,66.76333618164062,23.985261917114258,93.97087097167969,189.13185119628906,49.7729377746582,9.25109577178955,127.23242950439453,43.43875503540039,64.25130462646484,16.498598098754883,146.3000030517578,12.3100004196167,39.040000915527344,138.24691772460938,69.79148864746094,6416.31494140625,134.91160583496094
2020-03-24,59.65260696411133,140.90911865234375,6.205169200897217,97.00499725341797,56.037349700927734,159.72657775878906,33.66666793823242,74.70426940917969,27.028221130371094,100.7688217163086,206.90699768066406,54.47711944580078,9.25109577178955,141.11268615722656,47.75878143310547,70.10388946533203,17.81715202331543,153.39999389648438,13.289999961853027,39.84000015258789,135.67364501953125,69.86630249023438,6734.8037109375,138.76144409179688
2020-03-25,59.323997497558594,139.5602569580078,6.116517543792725,94.29199981689453,54.62948989868164,154.99368286132812,35.95000076293945,77.49208068847656,28.439119338989258,100.95482635498047,209.29840087890625,55.23630905151367,9.284401893615723,144.57359313964844,49.07039260864258,73.7299575805664,18.418010711669922,151.3000030517578,13.510000228881836,40.63999938964844,135.3654327392578,70.80525207519531,6681.06298828125,136.19589233398438
2020-03-26,62.445796966552734,148.2898712158203,6.405884742736816,97.77449798583984,57.66936492919922,162.0681610107422,35.21066665649414,82.89025115966797,29.605976104736328,107.0172119140625,222.3641357421875,58.669639587402344,9.342689514160156,153.184814453125,52.051300048828125,79.03386688232422,19.252538681030273,153.24000549316406,13.529999732971191,38.63999938964844,136.0316619873047,71.12930297851562,6716.4404296875,138.36155700683594
2020-03-27,59.86040496826172,142.20101928710938,6.293574810028076,95.00499725341797,55.057945251464844,155.56919860839844,34.29066848754883,76.98519897460938,28.17981719970703,104.13398742675781,214.87840270996094,56.69593048095703,9.425954818725586,148.5824737548828,50.28110122680664,78.95433044433594,18.62664222717285,152.25,13.4399995803833,35.7599983215332,139.66278076171875,71.51155090332031,6469.79833984375,133.9379425048828
2020-03-28,,,,,,,,,,,,,,,,,,,,,,,6242.19384765625,130.9864959716797
2020-03-29,,,,,,,,,,,,,,,,,,,,,,,5922.04296875,125.58373260498047
2020-03-30,61.56869888305664,152.20350646972656,6.613818645477295,98.19750213623047,56.845672607421875,164.6578369140625,33.47533416748047,78.98733520507812,28.599271774291992,112.46234130859375,222.11672973632812,58.48603057861328,9.434285163879395,152.235107421875,51.29001235961914,80.71171569824219,18.910383224487305,152.9199981689453,13.15999984741211,33.84000015258789,138.51348876953125,71.58634948730469,6429.841796875,132.904541015625
